task,measure,ce,bacc,auc,logloss,mcc,k,distance,kernel
jm1,auc,0.181627437476368,0.571770584660974,0.764028654560165,0.502571794961201,0.250869171332217,4.14030110555943,1.07374550402164,inv
jm1,bacc,0.225724744098741,0.627079287601831,0.627079287601831,7.79625646322487,0.260148165624403,0.0253670821918303,1.61293172556907,triweight
jm1,ce,0.178042372251931,0.596011110200161,0.75084000756112,0.687863722815702,0.292129929017461,3.21420495923314,1.85873574577272,inv
jm1,logloss,0.18263762288662,0.559583956124044,0.749184620824554,0.430271923804726,0.230786184323654,4.60370324390129,1.47211957257241,gaussian
jm1,mcc,0.180155498838654,0.610949658841741,0.741340737133936,1.02103765821646,0.304327408033887,2.4869321116852,1.74438248667866,inv
jungle_chess_2pcs_raw_endgame_complete,auc,0.107454549781859,0.835458449361392,0.982135506766271,0.346464084119221,0.810768564295463,3.57719029575873,1.00171863194555,rectangular
jungle_chess_2pcs_raw_endgame_complete,bacc,0.106517393434981,0.837022065561831,0.982113464105147,0.345443079379082,0.812478766120463,3.54288338949527,1.00001014303416,rectangular
jungle_chess_2pcs_raw_endgame_complete,ce,0.105290222856762,0.837719209198546,0.981954797175514,0.34272673209587,0.814654690511406,3.51604280468938,1.00471997074783,rectangular
jungle_chess_2pcs_raw_endgame_complete,logloss,0.105513377370724,0.835116771635741,0.981046576889512,0.341240131844445,0.814237764377316,3.45416786837951,1.00231785979122,rectangular
jungle_chess_2pcs_raw_endgame_complete,mcc,0.105111716174624,0.835608872453877,0.980997061374392,0.341795128465726,0.814924831290533,3.47345464578411,1.00412320252508,rectangular
kc1,auc,0.1455743624464,0.583020644902354,0.831652879700907,0.435740571125767,0.272015353013237,4.22055241185549,1.09946513082832,inv
kc1,bacc,0.156486120514557,0.662938500289126,0.715831186290119,2.83915409774511,0.355921389909694,1.2023767920411,1.2616516975686,biweight
kc1,ce,0.137036786278492,0.595622816697196,0.822319905159181,0.489079442635838,0.32863873972697,3.5907809696079,1.81409258861095,inv
kc1,logloss,0.1455743624464,0.559088513580346,0.813974692352246,0.343265293470192,0.242301687008574,4.60242011135408,2.07643987610936,gaussian
kc1,mcc,0.142265854208982,0.656298861282463,0.757380566560242,1.64214497081628,0.377386626250062,1.84700258718611,1.05773374438286,cos
kc2,auc,0.158962264150943,0.634133671206842,0.850017685566466,0.380338154125849,0.428535630519554,4.60945789384928,1.59451751969755,rectangular
kc2,bacc,0.147568940493469,0.735177911519375,0.819937176644494,1.3430261407721,0.527672568915082,2.41018399006392,2.81489028595388,optimal
kc2,ce,0.145573294629898,0.718858621053743,0.826473445253933,0.963346985713326,0.518486947167921,3.49731390880516,1.02939329110086,inv
kc2,logloss,0.162772133526851,0.659356456551579,0.842131506704677,0.379083584768415,0.427284462559325,4.15090396954231,1.35933597292751,rectangular
kc2,mcc,0.139949201741655,0.736130292471756,0.825994615140957,1.20744285664842,0.545694630781563,2.80034620097166,2.32950666733086,rank
kr-vs-kp,auc,0.0403702978056426,0.959088590291783,0.992241390991749,0.184210657823693,0.919440977929267,2.88531563946006,1.00270948279649,cos
kr-vs-kp,bacc,0.0344190830721003,0.965152020613429,0.991818419373718,0.173049963435346,0.931324629361708,3.21745212795295,1.01063593756408,triweight
kr-vs-kp,ce,0.0356730015673981,0.963891023515777,0.991678299157836,0.174150849599563,0.928840481813072,2.72428980468302,1.02611921541393,biweight
kr-vs-kp,logloss,0.037237460815047,0.962339917873976,0.991379572534591,0.161014892157314,0.925727473164012,2.83546153314524,1.00038603506982,triweight
kr-vs-kp,mcc,0.0344200626959248,0.965122474442613,0.991814482055819,0.172991564537943,0.931345295395776,3.17953177723886,1.01610349304974,triweight
madelon,auc,0.375384615384615,0.624615384615385,0.703319526627219,0.648847220567688,0.260750995527427,4.613950716184,1.00197500735521,cos
madelon,bacc,0.363846153846154,0.636153846153846,0.695301775147929,0.656225898954074,0.284098215413494,4.53733603327285,1.01328207924962,gaussian
madelon,ce,0.364615384615385,0.635384615384615,0.694923076923077,0.656331939540877,0.281720489390941,4.52378742127539,1.01846564933658,gaussian
madelon,logloss,0.378461538461538,0.621538461538462,0.690917159763314,0.64703512062145,0.253059073368244,4.11697695345024,1.00253897253424,cos
madelon,mcc,0.366923076923077,0.633076923076923,0.691023668639053,0.649123511269872,0.276333030184457,4.02926757172793,1.00460882112384,rank
mfeat-factors,auc,0.0355,0.9645,0.999633333333333,0.141939640628557,0.960777829468669,3.94265791981294,1.74469710607082,triweight
mfeat-factors,bacc,0.0295,0.9705,0.999322222222222,0.354242789297241,0.967404386108141,2.11372016187612,1.70742534101009,optimal
mfeat-factors,ce,0.0295,0.9705,0.999505555555556,0.208388650932756,0.967438823585774,2.93981702162746,2.70029383338988,biweight
mfeat-factors,logloss,0.0335,0.9665,0.999611111111111,0.136516371532828,0.962990243031131,4.18654576471792,1.74522477667779,triweight
mfeat-factors,mcc,0.03,0.97,0.998783333333333,0.574154608321259,0.966827395872964,1.14475828646203,1.48006067704409,gaussian
mfeat-fourier,auc,0.186,0.814,0.984772222222222,0.79402426258723,0.794781828645025,2.87931652380347,1.00543627422303,rank
mfeat-fourier,bacc,0.1745,0.8255,0.983833333333333,0.571102758839365,0.807152596999958,4.14090802915298,1.1689370777458,triweight
mfeat-fourier,ce,0.1745,0.8255,0.983861111111111,0.557734663236334,0.807288337658721,4.21444290640353,1.01680733636022,triweight
mfeat-fourier,logloss,0.179,0.821,0.983994444444444,0.542810893128406,0.802417199411148,4.5508620250976,1.00175711233169,triweight
mfeat-fourier,mcc,0.1775,0.8225,0.982655555555556,1.11956473563799,0.803563834385653,2.21613093121793,1.43721070792526,epanechnikov
mfeat-karhunen,auc,0.0335,0.9665,0.999661111111111,0.164812999246953,0.963049818222859,3.85698503059526,1.06416995823383,triweight
mfeat-karhunen,bacc,0.0305,0.9695,0.999611111111111,0.191684043867987,0.966364513046584,3.83789665438054,1.50681843515486,triweight
mfeat-karhunen,ce,0.0305,0.9695,0.999566666666667,0.260535026108795,0.966338341533224,2.32930135411367,1.05072111077607,optimal
mfeat-karhunen,logloss,0.0335,0.9665,0.999655555555556,0.15120770930207,0.963049832988891,3.78823514243343,1.00108930561692,triweight
mfeat-karhunen,mcc,0.03,0.97,0.999561111111111,0.375754817072992,0.966875331635654,2.14683661801869,1.5052179377526,cos
mfeat-morphological,auc,0.2805,0.7195,0.970822222222222,1.13209179850576,0.689459823998634,3.1492181712121,1.28609794937074,rank
mfeat-morphological,bacc,0.2615,0.7385,0.966938888888889,1.54493956694138,0.710504304933814,2.47947623799444,2.23514663986862,rectangular
mfeat-morphological,ce,0.264,0.736,0.966794444444444,1.62295575181148,0.707574346214071,2.33992754854117,1.99611441511661,rectangular
mfeat-morphological,logloss,0.307,0.693,0.968444444444444,0.79127453113193,0.660605760654995,4.567386003771,1.53630789089948,gaussian
mfeat-morphological,mcc,0.2645,0.7355,0.964916666666667,1.81621247859622,0.707292320093121,2.18711769230918,4.22483724728227,rectangular
mfeat-pixel,auc,0.0235,0.9765,0.999825,0.165114543628404,0.974009987134352,3.44372288570181,1.80790352262557,optimal
mfeat-pixel,bacc,0.02,0.98,0.999816666666667,0.116228324153344,0.977864551031824,4.25525250685867,1.78023229216536,triweight
mfeat-pixel,ce,0.02,0.98,0.999816666666667,0.116664411342987,0.977864551031824,4.26840182242263,1.79208154045045,triweight
mfeat-pixel,logloss,0.021,0.979,0.999805555555556,0.109936986102534,0.976756033285101,3.90973420739936,2.06023079436272,triweight
mfeat-pixel,mcc,0.02,0.98,0.999713888888889,0.224289908259768,0.97786450357684,1.98617776494622,3.05429690796882,optimal
mfeat-zernike,auc,0.199,0.801,0.982827777777778,0.553044222073081,0.780023745271581,4.00538477302483,2.74010749999434,rank
mfeat-zernike,bacc,0.1755,0.8245,0.980327777777778,0.892103405374324,0.805478448859815,2.39382357272196,4.60923441406339,rectangular
mfeat-zernike,ce,0.1725,0.8275,0.979038888888889,1.02586761251084,0.80889706703592,2.18331299989131,4.32498092297465,rectangular
mfeat-zernike,logloss,0.2065,0.7935,0.979111111111111,0.457192292841085,0.771054442956694,4.52361887729509,4.97258262708783,triweight
mfeat-zernike,mcc,0.174,0.826,0.980205555555555,0.907089846929413,0.807129680830097,2.36547568130159,4.00451190304011,rectangular
nomao,auc,0.0387056481356605,0.95132645313983,0.991662943434893,0.129860862872167,0.904979484187367,3.65575025334823,1.00028481706977,triweight
nomao,bacc,0.0371969131770862,0.952839333277613,0.990248611031929,0.178324370564681,0.90862552470789,2.90996669986183,1.01879394240677,triweight
nomao,ce,0.0373709607435773,0.952290940796352,0.980966630063319,0.45964943436803,0.908156636576572,1.49796844929452,1.00864580832422,inv
nomao,logloss,0.0409977907728355,0.948594324973295,0.991535418646214,0.113913202061676,0.899374050140897,4.40250744994462,1.00016970559955,triweight
nomao,mcc,0.0372259323297269,0.952819024585493,0.990246011781668,0.178365312338224,0.908557228642454,2.92308697383618,1.0199324125424,triweight
numerai28.6,auc,0.485994601328904,0.51339990605258,0.520317557939569,0.695574021426318,0.0269902604038049,4.61142858358273,1.54185223951936,rectangular
numerai28.6,bacc,0.484738372093023,0.514776763612607,0.518674908162017,0.69993652173939,0.0296856589382261,4.21112993168891,3.47452601417899,rank
numerai28.6,ce,0.483669019933555,0.51577397653647,0.519933287783117,0.697238930119682,0.0317328917365711,4.32286218289447,1.12273559439927,inv
numerai28.6,logloss,0.487157392026578,0.512201448844243,0.519247158904214,0.695589011296819,0.0245974918377486,4.60659110744085,3.39025263767689,rectangular
numerai28.6,mcc,0.484375,0.515010437493296,0.519526420891294,0.695697633686164,0.0302404406037411,4.60984026083878,1.78256309963763,rectangular
optdigits,auc,0.0185053380782918,0.98146983446076,0.999813392922054,0.0818352882311591,0.979504491551614,3.8910866231435,1.04370590113103,biweight
optdigits,bacc,0.0142348754448399,0.985746713963592,0.999741051182593,0.0796617096796765,0.984222659469576,3.38176220420542,1.32549227960408,triweight
optdigits,ce,0.0144128113879004,0.985574522120348,0.999639915678214,0.108919441853554,0.984027382544875,2.80254323534617,1.14729291200638,biweight
optdigits,logloss,0.0158362989323843,0.984142481988671,0.999793722933249,0.0689041684828058,0.982451511200597,3.75508749127714,1.24690766725689,triweight
optdigits,mcc,0.0144128113879004,0.985574522120348,0.999637055217177,0.10885148505734,0.984027382544875,2.79612409217028,1.15594741236418,biweight
ozone-level-8hr,auc,0.0627478136379198,0.503125,0.915297242314647,0.164902686951088,0.0242475702706812,4.55260003469341,1.03362453635782,optimal
ozone-level-8hr,bacc,0.0726090068780928,0.661065644612275,0.746526688206928,1.12230083243486,0.344585426804003,1.09918832007917,2.00300589203835,triweight
ozone-level-8hr,ce,0.0528803958793688,0.622054391376804,0.835222704588164,0.575551616048053,0.40669415268163,2.04538602993121,1.35657003987581,gaussian
ozone-level-8hr,logloss,0.0568314089197348,0.555829831932773,0.911002818849058,0.16319137049327,0.283098767973039,4.61275318161113,1.15691517665982,triweight
ozone-level-8hr,mcc,0.0516946251283807,0.648913568591994,0.828416746445414,0.614263852038555,0.437026849213944,1.84479786661638,1.00246177334338,rank
pc1,auc,0.0694266994266994,0.5,0.860819641523525,0.271002581305134,0,4.02308914088724,1.34992501698434,gaussian
pc1,bacc,0.0748566748566749,0.685171503254028,0.702097114050998,1.66986101776313,0.390201362487474,0.763297971427681,1.01115783490241,inv
pc1,ce,0.0622194922194922,0.58638242825136,0.820837111917209,0.492281752800424,0.322565451120293,2.89138820754863,4.49801818653941,epanechnikov
pc1,logloss,0.0694266994266994,0.5,0.856553398058252,0.222299279639063,0,4.44029753614412,3.66442640218884,gaussian
pc1,mcc,0.0820556920556921,0.687950096020484,0.696547930225115,1.86422630108425,0.387222963916551,0.69727297109907,1.67758729122579,triweight
pc3,auc,0.0959741956557243,0.547859675785208,0.856483345997974,0.43843885075954,0.226092234063258,3.16601542512573,1.03596494533122,inv
pc3,bacc,0.124105830475257,0.634629559270517,0.693640134245188,2.49770885815605,0.284016675654853,0.834680793535545,1.06200140435249,rank
pc3,ce,0.0953290870488323,0.539910714285714,0.84242227077001,0.281765777507673,0.223822237273473,4.12174410085222,1.91857304144651,inv
pc3,logloss,0.102368120202515,0.5,0.845651912360689,0.255358766613813,0,4.32834225418341,1.12078677956015,gaussian
pc3,mcc,0.122186836518047,0.632930597771023,0.632930597771023,4.22018382489832,0.288416432450769,0.453871502351645,1.3442802336067,rectangular
pc4,auc,0.0946528105810109,0.679748774509804,0.904585375816993,0.254642107167279,0.479022494634333,3.20373551032048,1.36121340095997,triweight
pc4,bacc,0.11108644307983,0.740091401143791,0.740091401143791,3.83678981804022,0.488438009528082,0.214032517925141,1.78979119285941,rectangular
pc4,ce,0.0919083608880491,0.645013786764706,0.891002859477124,0.265443805315071,0.46855148828092,4.17490543738289,3.36659714672714,triweight
pc4,logloss,0.0994473311289561,0.609520526960784,0.900354881535948,0.240457316162911,0.399363350818486,4.41794661881916,1.58765931241214,triweight
pc4,mcc,0.0939631554085971,0.696849468954248,0.8966796875,0.336954293306376,0.498441518077022,2.51597766957806,1.37341772019863,biweight
pendigits,auc,0.007550583174787,0.992478363669633,0.999905769933358,0.0447144224376469,0.991620449190619,4.10694248430158,1.51382161024958,triweight
pendigits,bacc,0.00463950698982546,0.995365012202368,0.999816295838785,0.0487441915541616,0.994847602787027,2.64043713608073,1.58013164345175,triweight
pendigits,ce,0.0045482670196046,0.995443551454518,0.999837727355379,0.0479542698345481,0.994949082958142,2.89015815305239,1.01917267218232,triweight
pendigits,logloss,0.00500339151294565,0.994993239867511,0.999871830097736,0.0394257852955136,0.994444467058935,3.30561862499376,1.22165501490235,triweight
pendigits,mcc,0.00463942426999752,0.995365012202368,0.999603104737184,0.0808026220073492,0.994848325136798,1.72426305649154,1.95573503337801,cos
phoneme,auc,0.0936314780584651,0.876635601149681,0.955427571400474,0.371801648328775,0.770636729495326,2.56473396736572,1.01597724854946,triweight
phoneme,bacc,0.0914130211542411,0.881533491012472,0.881533491012472,3.15729389722958,0.776736753287651,0.450646442322798,1.23983312677592,optimal
phoneme,ce,0.0914130211542411,0.881533491012472,0.916462716484513,1.93229676391377,0.776736753287651,1.06281382408064,1.24040498305112,biweight
phoneme,logloss,0.116019716574245,0.851202430691222,0.94730027866507,0.290097180721903,0.716093811112193,3.88953382474089,1.27008127607405,triweight
phoneme,mcc,0.0914130211542411,0.881533491012472,0.916504004466121,1.89633627289016,0.776736753287651,0.916907101700012,1.23969126027077,cos
qsar-biodeg,auc,0.120341419586703,0.871475155279503,0.92837170133754,0.337027911341529,0.735289078330652,4.14444515859312,1.00378274545074,triweight
qsar-biodeg,bacc,0.117520215633423,0.874927536231884,0.926179483387558,0.339068571824858,0.741324243618099,4.28066517642983,1.25543886050582,triweight
qsar-biodeg,ce,0.116558849955076,0.874332298136646,0.926956143810181,0.338270268275404,0.742702375082383,4.06163573759978,1.11238232348114,triweight
qsar-biodeg,logloss,0.119398023360288,0.872189440993789,0.928209011140688,0.336759973806311,0.737163344112618,4.12931989229765,1.01164895668626,triweight
qsar-biodeg,mcc,0.116567834681042,0.874332298136646,0.927686894081304,0.337472556772113,0.743021277652376,4.09879546230696,1.05004898551852,triweight
satimage,auc,0.0811819595645412,0.901713201847018,0.993252872537868,0.249339023369481,0.899872830727499,3.77347587141345,1.16400077287108,triweight
satimage,bacc,0.0782270606531882,0.90819621274395,0.992040132925612,0.382821620691965,0.903602860561491,2.66327599087201,1.00224873330444,triweight
satimage,ce,0.0768273716951789,0.907115644283877,0.993102835968207,0.271641650165752,0.905257505071143,3.49851619177684,1.00778490584344,triweight
satimage,logloss,0.0866251944012442,0.893108467720602,0.992932130823283,0.237043642305805,0.893156540782795,4.26988041299059,1.1082864170894,triweight
satimage,mcc,0.0769828926905132,0.90701055806577,0.993103899435946,0.272698251295704,0.905067075027415,3.49231775512287,1.01901346351951,triweight
segment,auc,0.0822510822510823,0.917748917748918,0.99581092308365,0.260393939600232,0.905369764375228,2.76939507808085,1.00580953992903,inv
segment,bacc,0.0735930735930736,0.926406926406927,0.993528357164721,0.722013218135851,0.914770000995619,1.8010747297196,1.06327247526497,inv
segment,ce,0.0727272727272727,0.927272727272727,0.991337618610346,0.95435217205952,0.915640585217289,1.47590820403637,1.10951805580407,inv
segment,logloss,0.0913419913419913,0.908658008658009,0.994332939787485,0.244417592831916,0.894561795665055,3.5499303378293,1.313132757321,triweight
segment,mcc,0.074025974025974,0.925974025974026,0.993222265949539,0.758680730560329,0.914281675314894,1.73672228544159,1.00039973575622,inv
semeion,auc,0.0778537735849057,0.921647058823529,0.99879098583878,0.307418065535956,0.914516138006073,4.54221564970796,2.46789265889674,triweight
semeion,bacc,0.0715723270440252,0.928022058823529,0.998542755991285,0.413066335952813,0.921314346937213,2.59911450765867,1.25798073597252,epanechnikov
semeion,ce,0.0721973270440252,0.927313725490196,0.9985432666122,0.409247769793119,0.920658945179177,2.52744487469838,1.52380402783553,cos
semeion,logloss,0.0747051886792453,0.924688725490196,0.998549053649237,0.257602044337358,0.917893715934138,3.52641299498187,1.997967582196,triweight
semeion,mcc,0.069685534591195,0.929855392156863,0.998600626361656,0.334948984426708,0.923439644306209,3.16162504742668,1.18354367744178,biweight
shuttle,auc,0.00127586206896552,0.908947719780897,0.999976250015104,0.00375892963682536,0.99640907859488,4.42169134644972,1.90914376359433,triweight
shuttle,bacc,0.00110344827586207,0.963475058293606,0.999427413573308,0.00620007294443983,0.99689554502662,2.41967524518341,4.61072760820389,triweight
shuttle,ce,0.000758620689655172,0.959345095993177,0.998198944119133,0.00546930101956892,0.997865361422305,2.08535287390748,1.29964116774499,triweight
shuttle,logloss,0.000879310344827586,0.944419286729652,0.998762098689106,0.00331709211260999,0.99752587406727,2.64119779862205,1.00182959623635,biweight
shuttle,mcc,0.000758620689655172,0.960235769446404,0.999237455161308,0.0042439664222791,0.997865751013748,2.02591679430868,1.03304575849324,triweight
sick,auc,0.0482498982498982,0.622420781134856,0.976109185202099,0.100066985439,0.446386107881878,4.07016038893051,1.02124431543052,gaussian
sick,bacc,0.03790787756305,0.801837066367747,0.885977986254545,0.499671980603061,0.65081350289311,1.66343251110274,2.40527467057109,triweight
sick,ce,0.0315481453412488,0.77279157195692,0.949265845214577,0.208800249889412,0.688899218610505,2.33359005010151,1.03738109208643,cos
sick,logloss,0.0389716924199683,0.700359646209361,0.97335956086968,0.0973371376284958,0.585132315810989,3.7123067003952,1.18259250093251,optimal
sick,mcc,0.0318112921561197,0.780962964596718,0.923167699392128,0.329160891127976,0.687830645705324,1.92690915586078,1.2619379106909,epanechnikov
spambase,auc,0.0780217862868999,0.906490562317567,0.978610678880383,0.23272086430989,0.838267688603113,3.43307459977601,1.02225976623595,inv
spambase,bacc,0.0647675186268037,0.929287801542488,0.974654106378372,0.215191661915614,0.864140147777625,3.8798061006505,1.43280596192926,triweight
spambase,ce,0.0652008865415449,0.925459839648439,0.975922232830714,0.286172716784873,0.86343165682453,2.78861819212636,1.19497599825263,inv
spambase,logloss,0.0686786758464586,0.922681711074821,0.975973209301756,0.196357243939236,0.855979834625112,4.36665268279666,1.00371087063104,triweight
spambase,mcc,0.0643332075827596,0.928876042763236,0.974652919394524,0.200205999250293,0.86497282241295,4.47607612797198,1.30892530735582,triweight
splice,auc,0.104388714733542,0.924325335060909,0.996069636094095,0.484993005019607,0.846092145515415,4.57673064522728,4.76380887255073,gaussian
splice,bacc,0.0949843260188088,0.930835142804071,0.995385293886723,0.509786262161537,0.85871088523971,4.56886077434401,1.03240349609405,gaussian
splice,ce,0.0949843260188088,0.931072936082448,0.995391657470918,0.509885586891716,0.858794267266402,4.57220008714485,1.00972800515592,gaussian
splice,logloss,0.141379310344828,0.8966033649293,0.99160802721231,0.385924508186784,0.796690790354025,4.58210866301365,4.98803488072008,triweight
splice,mcc,0.0949843260188088,0.930835142804071,0.995450444369792,0.509416322233594,0.858784337337908,4.57189598760771,1.07321276143193,gaussian
steel-plates-fault,auc,0.250904044409199,0.777858965829663,0.974619465083139,0.746654847074796,0.680090133395943,4.24608216458388,1.00085107330233,triweight
steel-plates-fault,bacc,0.234932593180016,0.803905469213237,0.97171084846023,1.24160399691686,0.700591851047632,2.60610502752139,1.00641899276525,triweight
steel-plates-fault,ce,0.232360560401798,0.803724954298331,0.972038018514172,1.16543128259691,0.703580753628733,2.71354627354947,1.01174275949597,triweight
steel-plates-fault,logloss,0.249875759978853,0.7803080988692,0.97452683942729,0.743514930369311,0.681406652479814,4.06601456505246,1.00102206878364,triweight
steel-plates-fault,mcc,0.232360560401798,0.803724954298331,0.972028108571025,1.16529537337363,0.703580753628733,2.72802738983635,1.01026997901499,triweight
sylvine,auc,0.123536869517544,0.876464463764591,0.962781034833262,0.395516386083474,0.770141261652834,4.50345864487905,1.00305278226733,gaussian
sylvine,bacc,0.120804778874269,0.879195038910506,0.959763481644805,0.365691199529902,0.773446891875263,3.94005117244279,1.00164188630879,cos
sylvine,ce,0.120804778874269,0.879195038910506,0.959819838230712,0.36637907067785,0.773473215023644,3.95608000240199,1.00615317840129,cos
sylvine,logloss,0.131733522173489,0.868266658560311,0.948330094749362,0.347094142138764,0.750517376873277,4.12115699610174,1.00010898336768,triweight
sylvine,mcc,0.121584505969786,0.878416068822957,0.962189492548486,0.385925997308986,0.773426996949747,4.19964799499173,1.00533943809569,gaussian
tic-tac-toe,auc,0.0093969298245614,0.986452762923351,0.9999037999038,0.179171660373555,0.979402728909257,2.62351017168609,4.06104076287399,gaussian
tic-tac-toe,bacc,0.00834429824561403,0.987967914438503,0.9999037999038,0.169634897660758,0.981695356724557,2.91576915293667,4.72876879107207,biweight
tic-tac-toe,ce,0.00834429824561403,0.987967914438503,0.999710623904172,0.186099457271517,0.981695356724557,2.68128951986339,4.67237754782041,inv
tic-tac-toe,logloss,0.0302960526315789,0.963287934919813,0.995848062261724,0.140935159751206,0.933387152775873,2.52295606753834,1.00017470307648,biweight
tic-tac-toe,mcc,0.00834429824561403,0.987967914438503,0.9998075998076,0.192746166727944,0.981695356724557,3.00982900926156,1.66779810376465,rank
vehicle,auc,0.281428571428571,0.71998661426293,0.927779798933251,0.968948700649105,0.627667604982893,2.34110998688079,4.84904758445919,optimal
vehicle,bacc,0.267128851540616,0.734998291182502,0.924565502533719,0.804011304864075,0.648414386366099,2.52810587742872,3.1597210066393,epanechnikov
vehicle,ce,0.264775910364146,0.737330542264753,0.924045424051405,0.736861694382953,0.651328891711877,2.66408820668994,3.22069786954671,cos
vehicle,logloss,0.286106442577031,0.717006721348827,0.918722664262651,0.561736383481121,0.622292102586363,3.2263012703945,1.27609972469509,biweight
vehicle,mcc,0.267128851540616,0.734825131009342,0.924259353782594,0.678673824710779,0.648547118759888,3.06070520976173,3.55435572750866,biweight
volkert,auc,0.28394786486023,0.64970730447104,0.966344334418176,0.909018314519998,0.666169572966577,4.60879141594326,1.00526315998286,triweight
volkert,bacc,0.285268393071514,0.66980747353074,0.96179732944477,1.21102013545695,0.664213730445968,3.47450239034914,1.00505322776735,triweight
volkert,ce,0.281066712399245,0.664112730121706,0.964760444143578,0.990470731080621,0.669258003048932,4.04055814978011,1.02585291024297,triweight
volkert,logloss,0.284256559766764,0.648970292328609,0.966323956269917,0.907829025270356,0.665847877239044,4.61504263192567,1.06192870251834,triweight
volkert,mcc,0.281118161550334,0.663931683896294,0.964752529196709,0.990615632671068,0.669203757722581,4.03896856767354,1.03566527087241,triweight
wall-robot-navigation,auc,0.0738656450583056,0.9221991469897,0.994079003288224,0.233820589211323,0.888678912896422,3.29748496277337,1.00027837790549,triweight
wall-robot-navigation,bacc,0.0705655812077831,0.927270280575458,0.990215552093971,0.502383725993385,0.893689768572705,1.88693299238624,1.00885721947998,biweight
wall-robot-navigation,ce,0.0703814228584871,0.924645627358605,0.989770648260685,0.559391941018127,0.893932709550319,1.74816024115598,1.00078041944653,epanechnikov
wall-robot-navigation,logloss,0.0756978190005713,0.918819977114948,0.994039906759861,0.232214945230649,0.885871562684941,3.41754908612081,1.00184179469943,triweight
wall-robot-navigation,mcc,0.0703837752461606,0.927148623156195,0.990488712207081,0.489730576777828,0.893993442362298,1.94565330056315,1.00160302873701,optimal
wdbc,auc,0.0298245614035088,0.963001443001443,0.99460076960077,0.109941842741399,0.936808927838037,3.49349615103743,2.63882840797305,triweight
wdbc,bacc,0.0280701754385965,0.96527417027417,0.993138528138528,0.142388717912032,0.940273871032455,3.56777409267664,1.5114873390769,triweight
wdbc,ce,0.0280701754385965,0.96527417027417,0.991904761904762,0.159746943373155,0.940631612237184,2.49666650741739,3.11781657899419,rank
wdbc,logloss,0.0298245614035088,0.963001443001443,0.994071669071669,0.104817349146668,0.93667307704712,3.74274178978359,2.45153874810785,triweight
wdbc,mcc,0.0245614035087719,0.969044011544011,0.994203944203944,0.109927052097049,0.948032591058111,3.40642778488622,2.66945628635585,biweight
wilt,auc,0.039884588402375,0.63382724343423,0.964041931627906,0.0989440172112023,0.492850633377848,4.3621981334804,1.00059718918055,triweight
wilt,bacc,0.026865492873398,0.810285074378077,0.889823630068415,0.449846516407652,0.709184994169238,1.39495879178035,4.69717282708734,triweight
wilt,ce,0.0245923378334446,0.802488117494137,0.936140502095611,0.240941589423197,0.729896243188272,2.30907657613997,4.94072006922215,triweight
wilt,logloss,0.039884588402375,0.63382724343423,0.964050036012378,0.0989447436379915,0.492850633377848,4.36336847355748,1.00090159941465,triweight
wilt,mcc,0.0245923378334446,0.806115930728937,0.933512458061444,0.257716222634974,0.730629954474232,2.21967052780532,4.94813118409365,triweight
