task,measure,ce,bacc,logloss,auc,mcc,xgboost.eta,xgboost.max_depth,xgboost.colsample_bytree,xgboost.colsample_bylevel,xgboost.lambda,xgboost.alpha,xgboost.subsample
Amazon_employee_access,mcc,0.0573713617274801,0.642985399043589,0.355942022223173,0.813595844088834,0.365871901566887,-0.294173062754158,11,0.383565333741717,0.789314595796168,-2.35853166971274,-1.92501508487794,0.758028415497392
Australian,mcc,0.0811594202898551,0.916843846589178,0.352761508841148,0.9418106162843,0.838118714288394,-0.781674698515414,2,0.513207287969999,0.837354577169754,-4.29994586475974,-3.14248230033602,0.175600411789492
Bioresponse,mcc,0.176487234042553,0.820774996361605,0.446187396281929,0.881780542471588,0.644309563237247,-3.07837384329343,9,0.478160172863863,0.477511314861476,0.362751421545129,-4.05425807664173,0.822661990858614
CIFAR_10,mcc,0.385833333333333,0.614166666666667,1.20425760732724,0.944067814814815,0.571406936954139,-1.7830816189525,5,0.397327491710894,0.566059523634613,-5.36937863837451,-1.8838459749115,0.938741664704867
Fashion-MNIST,mcc,0.0838571428571429,0.916142857142857,0.276830160928405,0.9957840861678,0.90688917308477,-1.85047491314567,7,0.848348467238247,0.615898334980011,-0.606577897211645,-2.91407003101051,0.818563055177219
GesturePhaseSegmentationProcessed,mcc,0.277626656658012,0.663462852071751,0.800322762342345,0.931741731287891,0.634601182773854,-2.56478788269199,11,0.887599514145404,0.566316376999021,-1.70603517550514,-3.9144135093019,0.884730225242674
Internet-Advertisements,mcc,0.0182973446706944,0.944668002877994,0.0893636870029302,0.977037294000754,0.922485443424929,-0.232925123324686,10,0.152727857022546,0.794151509646326,-5.9255716250419,-5.54956558537392,0.926358409854583
KDDCup09_appetency,mcc,0.02534,0.533119985174305,0.410692286589496,0.600935414421649,0.0949048271809082,-0.14556854903965,8,0.157516221003607,0.148510490078479,-6.75785377327382,-1.18918324676407,0.216405634954572
MiceProtein,mcc,0.00740740740740741,0.993145604395604,1.88696165621841,1,0.99167721505722,-6.84811896249319,11,0.330116298398934,0.775102548813447,-3.74590703978111,-4.24384421324934,0.940272229351103
PhishingWebsites,mcc,0.0218001358284307,0.977255022389025,0.0726775181096792,0.99663136752473,0.955905280122636,-0.764439317383768,11,0.936143950931728,0.608975640265271,-3.87734309205435,-1.35199833236155,0.562155244452879
adult,mcc,0.122558551852308,0.803902764108531,0.27450439267326,0.929776406665976,0.647683748116647,-1.85141294359706,6,0.154695691308007,0.988148184632882,-3.38980709256245,-4.43297204776474,0.851746887876652
analcatdata_authorship,mcc,0,1,0.454457433313758,1,1,-2.05322480660019,4,0.859477565840236,0.124155196517124,-3.10994473846443,-3.66739462950014,0.565224967533606
analcatdata_dmft,mcc,0.676360759493671,0.321929945054945,1.80274203852354,0.63460536810056,0.191549057465428,-0.441599916654913,1,0.531144615449011,0.611519772093743,-3.32816778842285,-1.50048212429274,0.106045684451237
balance-scale,mcc,0.00960061443932412,0.96,0.144975195985289,0.996970443349754,0.983363857164173,-0.00744321043453161,11,0.180094664217904,0.124024344561622,-5.46011585523496,-5.48881825534429,0.606625982839614
bank-marketing,mcc,0.087832607984695,0.74523913866339,0.197228891237979,0.935335768085938,0.539587737876413,-1.01035510337018,10,0.971644994290546,0.632059715921059,4.47619967161213,-5.80629365560148,0.958594208443537
banknote-authentication,mcc,0,1,0.033099077965038,1,1,-1.24414926752602,3,0.967031214246526,0.774797815084457,-6.53300855440287,-5.4150471003501,0.197801594343036
blood-transfusion-service-center,mcc,0.159063063063063,0.700550395596835,0.478092019998391,0.744656576080725,0.519551865707342,-0.331064566973495,1,0.38274729331024,0.316081309481524,-0.273468527431036,-6.15175620593943,0.208919070335105
breast-w,mcc,0.0171635610766046,0.983894927536232,0.0918496341231917,0.993942351046699,0.96337055612671,-0.221378272926323,1,0.970507803675719,0.415004907897674,-0.762030346847017,-2.41830993160148,0.303573237825185
car,mcc,0,1,0.0393062834314784,1,1,-0.502519686155897,3,0.574770896998234,0.646142240706831,-4.84055088999502,-5.535385571896,0.877472093258984
christine,mcc,0.239396430008662,0.760604756047561,0.532473621517939,0.813274208018833,0.521895271816508,-0.208505141107084,7,0.516425902955234,0.971852705394849,6.62912432396915,-2.85561338154003,0.640376846049912
churn,mcc,0.0346,0.89352506430135,0.158002098409768,0.921021327945992,0.851681078728266,-2.00145071727517,5,0.99897963446565,0.601726752263494,-0.407279752645046,0.54827703127342,0.500156566454098
climate-model-simulation-crashes,mcc,0.0314814814814815,0.864897959183674,0.19941025856955,0.906571428571429,0.803549394990164,-1.46703050252952,2,0.891265198891051,0.548950763209723,-6.39554545181857,-4.40245346514316,0.170701158163138
cmc,mcc,0.382901268615554,0.586993756822979,0.92874418121751,0.755001818793351,0.404600212030231,-0.11116938190271,1,0.743654394103214,0.828903677524068,-4.97460825512001,-1.4965908395106,0.150149980071001
cnae-9,mcc,0.0407407407407407,0.959259259259259,0.554612746179449,0.997935956790123,0.954693675320109,-2.89691205592719,5,0.100569598725997,0.957763686729595,-2.38475302969951,-6.0035188048198,0.842799412435852
connect-4,mcc,0.121082977370446,0.741722013852925,0.31676303866884,0.945451456710444,0.750312226953859,-1.03077167558417,10,0.921542475279421,0.524743950064294,3.39085218358175,-3.86026320173761,0.959316851501353
credit-approval,mcc,0.0898550724637681,0.909374863958905,0.340611215761288,0.938145923120456,0.820179558049315,-1.69738336889258,5,0.778933030576445,0.508104022801854,-1.66032235237543,-3.62720797519926,0.321945777186193
credit-g,mcc,0.191,0.757857142857143,0.586169010551144,0.792476190476191,0.535506488825381,-0.100890295187891,1,0.861679419665597,0.143168925307691,-1.89269934958877,-4.76485019688923,0.210712234978564
cylinder-bands,mcc,0.17037037037037,0.818029213948744,0.552032405397332,0.88361636172383,0.650731606684956,-0.447141487193307,6,0.888142242375761,0.654284293414094,-2.18570129202785,-3.04593613975969,0.752447053487413
diabetes,mcc,0.179716336295284,0.778655270655271,0.536060591436503,0.830360398860399,0.594316297614389,-2.66177746985063,11,0.967257505306043,0.556697949697264,1.08222158514445,-6.54132604080584,0.189437853288837
dilbert,mcc,0.0074,0.992638237545512,0.0369593050043089,0.999897555023304,0.990771146038685,-1.78418801817402,4,0.356614465918392,0.154107201448642,-5.68472476756801,-4.2206180015583,0.653928366373293
dna,mcc,0.0279341889946965,0.971540621359899,0.151753354741497,0.996130750049522,0.954934944931923,-2.57460780202923,7,0.170011756476015,0.892617335030809,2.06260794488342,-6.68914662849728,0.411056098807603
dresses-sales,mcc,0.286,0.705500821018062,1.08232915573169,0.680295566502463,0.421236057265195,-0.100045266829763,7,0.244847322953865,0.688861813861877,-2.81351280635428,0.313684716961139,0.106265850854106
electricity,mcc,0.0496556866369034,0.948900904160968,0.136153730245142,0.988533395448322,0.898348068825758,-1.75587023740899,11,0.943769389437512,0.894529552874155,-2.04613400843875,-3.85394483332621,0.985854215733707
eucalyptus,mcc,0.282710107367642,0.680743922743923,0.808138753641809,0.926980176389267,0.640079520285722,-1.48433666657728,4,0.709892115578987,0.780287432135083,-4.18155563306934,-5.70106180557474,0.737951700482518
fabert,mcc,0.261628219042339,0.714353726686236,0.808549017393322,0.94994020122534,0.686749901817592,-2.04278020418465,8,0.998035463155247,0.655293364543468,-5.72360213547281,-3.66513664937765,0.77872342474293
first-order-theorem-proving,mcc,0.353545831862478,0.533247341199268,1.17772937230723,0.864295169971073,0.520388635952209,-1.50044642885897,9,0.988617868977599,0.622838420676999,1.15741948633695,-5.37278082784216,0.789994643488899
guillermo,mcc,0.148,0.830440318294792,0.371382884737745,0.914706453135787,0.690758215979784,-2.88049173500834,10,0.767825650377199,0.827776174922474,-5.49710872168384,-6.22888397334431,0.970005291188136
har,mcc,0.00436921509241699,0.995795482334792,0.0176455591614597,0.999943260707097,0.994750508413169,-1.41406838938705,3,0.494798487029038,0.74869334618561,-5.67531639435493,-5.35530437949477,0.907411795202643
higgs,mcc,0.264385517593065,0.734342679912553,0.524482901748854,0.812998005944604,0.469124095696862,-3.22460002368475,11,0.765818238002248,0.981103750737384,-5.97690073883536,2.75594171051203,0.843047322100028
ilpd,mcc,0.216014026884863,0.731066816970691,0.995537469944635,0.738508787661406,0.480249818904838,-0.3242457210459,11,0.281358272070065,0.16102973963134,-1.28617600073847,-5.00928376191381,0.209192165941931
jannis,mcc,0.269129284705114,0.554065059105614,0.670663993443733,0.865211598737163,0.572818449771305,-3.56852447299639,11,0.998858769936487,0.709435739391483,-3.60968880941829,1.1760299924791,0.934868397307582
jasmine,mcc,0.164894166236448,0.835120805369128,0.421002908215943,0.877867543504046,0.690378092052144,-2.02361583884465,9,0.515680271544145,0.528721317292773,2.15507895007894,-3.13143948987229,0.613821495577693
jm1,mcc,0.174368855668989,0.614892882937455,0.437425375314635,0.745772659091081,0.323652637602495,-2.55391746993111,11,0.935072776605375,0.729089667857625,-6.75712648966702,0.478930746196933,0.517145311436616
jungle_chess_2pcs_raw_endgame_complete,mcc,0.125125600968181,0.827253286269337,0.248804317532073,0.978221180075835,0.781876418133682,-0.195783599885267,4,0.978402321808971,0.834157125023194,-0.702592856208007,0.499296681525422,0.994283433910459
kc1,mcc,0.114276686978109,0.68951701692241,0.351791527373455,0.805577470811625,0.488496274811322,-0.339351831113867,6,0.789462343603373,0.499220580072142,2.76761423637199,-3.63988085135687,0.310493288259022
kc2,mcc,0.0996008708272859,0.82061186780699,0.438705875317457,0.832039647344525,0.681616947249446,-0.695677612987518,8,0.38280572083313,0.387640311638825,-3.31943083161879,-4.36578831024669,0.196102010086179
kr-vs-kp,mcc,0.00312793887147335,0.996864707118271,0.0295213936500113,0.999656747436158,0.993799512636889,-0.0977556525981204,6,0.611253823107109,0.835814330587164,-1.5699841671681,-5.25576406457504,0.762705075321719
madelon,mcc,0.120769230769231,0.879230769230769,0.629877982169118,0.927650887573964,0.758845327604783,-5.9781495530911,11,0.865821748040617,0.298393113119528,-0.87659500719283,-3.87529883125684,0.990066541591659
mfeat-factors,mcc,0.018,0.982,0.119652571541415,0.999561111111111,0.980089493913765,-1.66142673635056,2,0.549148749629967,0.910333264386281,-3.35042393802066,-6.62150247231538,0.325343126617372
mfeat-fourier,mcc,0.13,0.87,0.486954527333502,0.988266666666667,0.8562099338078,-1.7593192777366,5,0.495500867674127,0.913526608352549,-3.45376563167821,-3.02816769781038,0.955087784049101
mfeat-karhunen,mcc,0.028,0.972,0.170630908141779,0.9994,0.969028493482302,-1.79230632006787,5,0.432140166242607,0.248810061509721,-1.67398338763541,-4.1805700537397,0.620072408765554
mfeat-morphological,mcc,0.234,0.766,0.710469170624501,0.971238888888889,0.7416622280091,-0.465977147663853,1,0.885184304788709,0.288122892263345,-5.44735158371287,-2.70773503202969,0.109987913956866
mfeat-pixel,mcc,0.0155,0.9845,1.244013784869,0.999805555555556,0.982848589761161,-4.02912488698369,11,0.105739418510348,0.841844689357095,-4.50811660363205,-3.5302298120591,0.981515815155581
mfeat-zernike,mcc,0.179,0.821,0.548271689651908,0.980633333333333,0.801730268179882,-1.27932276695517,2,0.621784011414275,0.971950802369975,-3.29325851948046,0.0531997192167593,0.127240010583773
mnist_784,mcc,0.0178428571428571,0.98204004433642,0.0613855916427114,0.999827977333751,0.980171926966804,-2.34136914625207,5,0.383226146618836,0.927298861485906,0.442653814928221,-3.84107737411195,0.772635264368728
nomao,mcc,0.0231248803496644,0.971071434231749,0.0671971043615278,0.996584212844561,0.943292268230316,-2.53923199791697,10,0.15947373569943,0.747715484444052,-5.69499464333621,-5.36080588313914,0.873966894089244
numerai28.6,mcc,0.47280938538206,0.526178015216544,0.691898952079169,0.528751677683517,0.0534199353885098,-1.02712745367335,2,0.239656780952821,0.12230460356269,3.78872349133014,3.3067000514653,0.187217984366813
optdigits,mcc,0.0129893238434164,0.986996611827374,0.0655105776839373,0.999825778581322,0.985603020695227,-1.31328903246784,6,0.231338346027769,0.983632887131535,1.03899717797127,-3.80100054699224,0.53262369048316
ozone-level-8hr,mcc,0.0434113472970029,0.737852577739957,0.168395625744629,0.904312096674113,0.577707092724764,-0.47413907087674,2,0.373716002819128,0.463309091050178,-3.43074931441308,-2.80246299645571,0.524816734320484
pc1,mcc,0.0441850941850942,0.725187373306305,0.220884958525991,0.770074282513603,0.596108878620787,-0.777709959369224,9,0.726907088793814,0.282925623632036,-0.407913498582333,-3.28324325955979,0.140274138026871
pc3,mcc,0.0825126571941859,0.682716565349544,0.321608746696692,0.792113095238095,0.477926773844877,-1.1604767968619,7,0.976108738267794,0.953252339409664,-0.769889685558127,-6.19399028597182,0.275429157889448
pc4,mcc,0.0610392064241852,0.798069852941176,0.203805198340649,0.944660181781046,0.688556645440692,-1.55893563428919,7,0.958860666002147,0.812083279923536,-1.83467259254383,-0.183646872552569,0.444095181487501
pendigits,mcc,0.00545818512697494,0.994537070732615,0.0278743459074591,0.999925787542791,0.993939943632357,-1.17615913873218,3,0.791339433309622,0.765380273293704,-2.67487849982137,-4.15588061876474,0.779886897653341
phoneme,mcc,0.0853029369480386,0.895595328986737,0.231607549512242,0.961022956375411,0.794043580503347,-2.86515699338715,11,0.853152197762393,0.793629748537205,-3.66781537986414,-1.61942960619091,0.609468037681654
qsar-biodeg,mcc,0.0937915543575921,0.887418909592823,0.318749725365489,0.925677708764665,0.790030104221615,-1.33775768779134,3,0.357095397519879,0.31560344460886,-3.7760034692953,-6.69114550845496,0.500018484238535
riccardo,mcc,0.00145,0.999033333333333,0.0887293365668029,0.999676666666667,0.996151174439537,-3.37423127568383,10,0.119179038750008,0.115909360162914,4.64899015288672,-4.12371458106022,0.965525253000669
robert,mcc,0.4415,0.559357435436717,1.36847623070793,0.925369042638589,0.509692499441741,-1.94927763823442,5,0.195459473715164,0.437172609358095,-4.15515348312495,-5.35314965167135,0.836558929411694
satimage,mcc,0.0687402799377916,0.912424142330111,0.2196583973912,0.993509857503099,0.915341801822823,-2.12411554229727,9,0.883777822903357,0.210313440579921,-1.52938197673212,-2.95875004759974,0.809330808138475
segment,mcc,0.0480519480519481,0.951948051948052,1.49923455953906,0.996466832830469,0.944252301184805,-5.23492904164569,11,0.252818211331032,0.938273167028092,-6.73417747487651,-4.21186779205648,0.826610341668129
semeion,mcc,0.0395361635220126,0.960397058823529,0.851530226381117,0.998805487472767,0.95640192293381,-3.61020698025101,10,0.124441763758659,0.797371390089393,-4.38223466692664,-4.60084337209496,0.829730424447916
shuttle,mcc,1.72413793103448e-05,0.997142857142857,1.27704446077708,0.999998931110042,0.999951526917983,-3.80211342137896,9,0.771218072925694,0.881360861519352,-6.87540564316341,-5.90917709863359,0.911082769557834
sick,mcc,0.00556818660266936,0.966543846720707,0.193945709310292,0.996322581975106,0.950810627621564,-1.94855472447954,6,0.854201889061369,0.697733602812514,-6.36298454483736,-5.43148727458221,0.974899454275146
spambase,mcc,0.0365099500141469,0.960715074740742,0.126111539619435,0.988921251419569,0.923598606123863,-1.5916478793589,5,0.646078391140327,0.345309165096842,-1.66912604230276,-5.90141218539408,0.915775242261589
splice,mcc,0.0235109717868339,0.972794660071134,0.279597753382876,0.996740189045322,0.961822904731408,-3.24497402160717,11,0.188334288774058,0.375730994949117,-2.13148049426481,-5.22635872786605,0.839197120862082
steel-plates-fault,mcc,0.171057361882104,0.832482648384486,0.583585775103077,0.978040856802638,0.779821022329519,-2.59653954199071,10,0.909884191351011,0.652598216384649,-4.44811729189121,-1.30411010784323,0.648108495632187
sylvine,mcc,0.0415699622319688,0.958425796449416,0.160446870382698,0.986312789026401,0.918527064234229,-1.96393552244215,9,0.786296096863225,0.946048646839336,-3.62904679988132,-5.31956718364272,0.952902101585642
tic-tac-toe,mcc,0,1,0.0597381408050814,1,1,-0.0257078018648818,3,0.968607356538996,0.875429190020077,0.524697792803891,-3.21514495401209,0.846134329051711
vehicle,mcc,0.163067226890756,0.839220779220779,0.526605766115023,0.948836530770058,0.785587825560438,-0.0321920107404773,2,0.96131269831676,0.377360554691404,-4.62857456497503,-1.24410369368573,0.685433221934363
volkert,mcc,0.265203224146802,0.657899888384559,0.845613657276166,0.961807118081253,0.686484738190205,-2.21468282225891,11,0.953604435920715,0.541468423907645,1.37734427446054,-6.5731470451673,0.993163563869894
wall-robot-navigation,mcc,0.00201465201465202,0.99469073907919,0.0195412975691939,0.999925185885372,0.996969830938471,-0.454136610084592,2,0.636113984440453,0.543731485167518,-1.96936443700782,-2.78939805917801,0.49638735933695
wdbc,mcc,0.0140664160401003,0.983957431457431,0.104090963870641,0.992078952793238,0.970464684614985,-0.699652341515485,4,0.675257000140846,0.894596729008481,-4.97841115856141,-5.5690546842613,0.174980721133761
wilt,mcc,0.00991863867357939,0.936998997201524,0.0529007922410706,0.98467707914009,0.900958115978382,-0.592219274681229,2,0.860232290998101,0.90426972983405,-5.92042979704163,-2.52093260850495,0.143394861393608
